County,Project Name,Address,City,Management ,Contact Phone,Total Units,Single Room Occupancy,Studio,1 Bedroom,2 Bedrooms,3 Bedrooms,4 Bedrooms
Multnomah,Fairview Arms,305 7th St,Fairview,Affinity Property Management,503-667-5337,44,,,11,22,11,
Multnomah,Fairview Oaks,22701 NE Halsey St,Fairview,Quantum Residential,503-492-1459,328,,,44,186,88,10
Multnomah,King's Garden,2700 NE 205th Ave,Fairview,ILP Corp.,503-666-2181,152,,,,76,76,
Multnomah,Aldercrest Apts,21900 SE Alder Dr,Gresham,JDL Development,503-666-5705,68,,,24,44,,
Multnomah,Alderwood,18242 SE Yamhill St,Gresham,Home Forward,503-280-3750,20,,,,13,7,
Multnomah,Alpha Apts,18088 SE Market St,Gresham,Central City Concern,503-525-8483,22,,,15,7,,
Multnomah,Ava House,97 NW Ava Ave,Gresham,Cascadia Behavioral Healthcare,503-232-6971,6,,,,,,
Multnomah,Berry Ridge Apts,2711 W Powell Blvd,Gresham,GSL Properties,503-224-2554,248,,,120,128,,
Multnomah,Bristol Woods,1201 NE 8th St,Gresham,WPL Associates,503-666-4717,156,,,,132,24,
Multnomah,Cedar Meadows,645 SE Kane Dr,Gresham,Affinity Property Management,503-328-9447,19,,,,5,13,1
Multnomah,The Cedars,3181 SE Powell Valley Rd,Gresham,Affinity Property Management,503-328-9447,22,,,,7,13,2
Multnomah,Central Station Apts,777 NE 8th St,Gresham,Quad Inc.,503-287-4260,23,,,17,6,,
Multnomah,Coburn Woods Apts,17308 NE Couch St,Gresham,Cascadia Behavioral Healthcare,503-232-6971,10,,,9,1,,
Multnomah,East Fair Terrace,500 NW Division St,Gresham,Guardian Real Estate Services,503-661-3001,100,,,94,6,,
Multnomah,Gresham Station,1957 NW Florence Ave,Gresham,GSL Properties,503-665-2231,253,,3,155,95,,
Multnomah,Gresham Village Square,1625 SE Roberts Ave,Gresham,Income Property Management,503-666-9255,72,,,,62,10,
Multnomah,Kelly Place Apts,1215 NE Kelly Ave,Gresham,Cascade Management Inc.,503-408-8886,20,,,2,5,8,5
Multnomah,Mattie Younkin Manor,2400 NE 27th St,Gresham,Cascade Management Inc.,503-655-3113,35,,9,26,,,
Multnomah,Mt. Hood Community Apts,208 NE Cleveland Ave,Gresham,Cascadia Behavioral,503-232-6971,15,,,14,1,,
Multnomah,The Pines Apts,110 SE 188th Ave,Gresham,Affinity Property Management,503-666-5310,66,,,4,50,12,
Multnomah,Powell Vista Manor,4125 SE 182nd Ave,Gresham,Cascade Management Inc.,503-661-4633,70,,6,64,,,
Multnomah,Raintree Apts,800 SE 187th Ave,Gresham,Human Solutions,503-548-0200,77,,20,57,,,
Multnomah,Rockwood Station,19100 E Burnside St,Gresham,Quantum Residential,503-666-6555,195,,,78,117,,
Multnomah,Stark Manor,600 SE 217th Ave,Gresham,Home Forward,503-280-3750,30,,,,18,12,
Multnomah,Tillicum North,3001 NE Division St,Gresham,Home Forward,503-280-3750,18,,,,,18,
Multnomah,Tillicum South,3045 SE Powell Valley Rd,Gresham,Home Forward,503-280-3750,12,,,,12,,
Multnomah,Village Square,1625 SE Roberts Dr,Gresham,Income Property Management,503-666-9255,72,,,,64,8,
Multnomah,Willow Tree Apts,311 NE Division St,Gresham,Cascade Management Inc.,503-408-8886,15,,,1,11,3,
Multnomah,1200 Building,1220 SW 12th Ave,Portland,Harsch Investment Corp.,503-248-0260,89,,,89,,,
Multnomah,12th Avenue Terrace,1515 SW 12th Ave,Portland,REACH Community Development Inc.,503-226-9181,119,,118,1,,,
Multnomah,3033 NE Rodney,3033 NE Rodney Ave,Portland,Mentor Oregon,503-258-2440,5,,,,5,,
Multnomah,333 Oak Apts,333 SW Oak St,Portland,Cascade Management Inc.,503-227-2358,90,,72,18,,,
Multnomah,72nd & Foster,7104 SE Foster,Portland,REACH Community Development Inc.,503-226-9181,101,,,,,,
Multnomah,93rd Avenue,6119 SE 93rd Ave,Portland,Rose Community Development Corp.,503-777-8845,20,,,,10,10,
Multnomah,A. Phillips Square,626 NE Brazee,Portland,Cascade Management Inc.,503-287-2162,18,,8,10,,,
Multnomah,Abigail Apts,1650 NW 13th Ave,Portland,Guardian Real Estate Services,503-224-0789,155,,35,33,51,36,
Multnomah,Admiral Apts,910 SW Park Ave,Portland,REACH Community Development Inc.,503-546-9191,37,,14,23,,,
Multnomah,Ainsworth Court,1515 N Ainsworth St,Portland,Income Property Management,503-286-9770,88,,,64,24,,
Multnomah,Alberta Simmons Plaza,6611 NE Martin Luther King Jr Blvd,Portland,Manor Management,503-240-4198,74,,,73,1,,
Multnomah,Alberta St Apts,5010 NE 19th Ave,Portland,Cascade Management Inc.,503-281-7131,24,,8,16,,,
Multnomah,Albina Corner,409 NE San Rafael St,Portland,REACH Community Development Inc.,503-281-7227,48,,,29,16,3,
Multnomah,Albina Plaza,4012 N Borthwick Ave,Portland,Cascade Management Inc.,503-493-1140,8,,,4,4,,
Multnomah,Alder House,523 SW 13th Ave,Portland,Income Property Management,503-222-1182,132,131,,1,,,
Multnomah,Allen Fremont Plaza,221 NE Fremont St,Portland,REACH Community Development Inc.,503-282-8668,64,,,64,,,
Multnomah,Ankeny Square,204 SW 8th Ave,Portland,Central City Concern,503-525-8483,106,106,,,,,
Multnomah,Ankeny Woods,12016 SE Ankeny St,Portland,Human Solutions,844-233-3197,42,,,,,,
Multnomah,Arbor Glen Apts,2609 SE 145th Ave,Portland,Human Solutions,503-298-6025,96,,,4,52,40,
Multnomah,Ash Street Courtyard,12026 SE Ash St,Portland,Cascade Management Inc.,503-252-5041,47,,,23,24,,
Multnomah,Ashcreek Commons,11230 SW 62nd Ave,Portland,Cascade Management Inc.,503-244-1707,21,,,,,17,4
Multnomah,Avenue Plaza,5025 NE 8th Ave,Portland,Cascade Management Inc.,503-281-7131,22,,4,18,,,
Multnomah,Barbara Maher,2322 N Williams Ave,Portland,Guardian Real Estate Services,503-823-4935,33,,33,,,,
Multnomah,Beacon Manor,3123 SE 8th Ave,Portland,REACH Community Development Inc.,503-235-9029,19,,11,8,,,
Multnomah,Beatrice Morrow,3368 NE MLK Blvd,Portland,PCRI,503-288-2923,80,,,,,,
Multnomah,Beech Street,3650 NE Malloy St,Portland,Income Property Management,503-223-6327,32,,,,,,
Multnomah,Bel Park,1001 N Blandena St,Portland,Home Forward,503-280-3750,10,,2,8,,,
Multnomah,Bellrose Station,7901 SE 92nd Ave,Portland,Cascade Management Inc.,503-771-3808,40,,,,31,9,
Multnomah,The Belmont Dairy,3340 SE Morrison St,Portland,Guardian Real Estate Services,503-235-4312,81,,,,,,
Multnomah,Betty Campbell Building,3917 N Mississippi Ave,Portland,PCRI,503-288-2923,9,,9,,,,
Multnomah,Beyer Court,9305 SE Harold St,Portland,Cascade Management Inc.,503-777-8845,14,,,,14,,
Multnomah,Biltmore Hotel,310 NW 6th Ave,Portland,Central City Concern,503-525-8483,75,75,,,,,
Multnomah,Blackburn Center,25 NE 122nd Ave,Portland,Central City Concern,503-525-8483,124,,,,,,
Multnomah,The Bookmark,2034 NE 40th Ave,Portland,Guardian Real Estate Services,503-335-8400,48,,1,36,11,,
Multnomah,Briarwood East,3302 SE 122nd Ave,Portland,Human Solutions,503-298-6025,22,,,,7,15,
Multnomah,Bridgeview Apts,6816 N Trumbull Ave,Portland,Cascade Management Inc.,503-929-5924,13,,,13,,,
Multnomah,Broadway Vantage,8238 NE Broadway,Portland,Income Property Management,503-252-3136,58,,2,10,30,12,4
Multnomah,Bronaugh Apts,1434 SW Morrison St,Portland,REACH Community Development Inc.,503-227-0754,50,,11,39,,,
Multnomah,Buckman Heights,430 NE 16th Ave,Portland,Summit Real Estate,503-232-4040,144,,60,64,20,,
Multnomah,Bud Clark Commons,655 NW Hoyt St,Portland,Home Forward,503-280-4002,130,,130,,,,
Multnomah,Bukas Place,2705 N Killingsworth St,Portland,UBA Building Services,503-289-6072,7,,,,6,1,
Multnomah,Burlwood Apts,14992 SE Division St,Portland,Income Property Management,503-760-3830,35,,,8,18,9,
Multnomah,Burnside Station Apts,240 SE 160th Ave,Portland,Quad Inc.,503-287-4260,21,,,15,5,1,
Multnomah,Butte Hotel,610 NW Davis St,Portland,Central City Concern,503-525-8384,37,37,,,,,
Multnomah,Camar Apts,2164 NW Lovejoy St,Portland,Northwest Housing Alternatives,503-654-1007,12,,,12,,,
Multnomah,Cambridge Court,5224 N Vancouver Ave,Portland,Central City Concern,503-525-8483,20,,,,20,,
Multnomah,Camelia Court,2601 N Lombard St,Portland,Home Forward,503-280-3750,14,,,14,,,
Multnomah,Candalaria Plaza,901 SE 162nd Ave,Portland,PHC Northwest,503-261-1266,32,,,8,16,8,
Multnomah,Caritas Plaza,2830 N Williams Ave,Portland,Cascade Management Inc.,503-288-3186,30,,9,18,3,,
Multnomah,Caritas Sacred Heart Villa,3911 SE Milwaukie Ave,Portland,Cascade Management Inc.,503-232-1466,68,,6,45,17,,
Multnomah,Caritas Villa,16060 E Burnside St,Portland,Cascade Management Inc.,503-257-8947,30,,3,24,3,,
Multnomah,Carlton Court,5241 NE Killingsworth St,Portland,Home Forward,503-280-3750,24,,,,14,10,
Multnomah,Carol Ann Apts,5109 NE Killingsworth St,Portland,WCR Co Inc.,503-282-4696,60,,32,28,,,
Multnomah,Carolyn Gardens,13907 SE Division St,Portland,Human Solutions,844-233-3197,12,,,,,4,8
Multnomah,Cascade Crossing,10535 E Burnside St,Portland,Human Solutions,844-210-6442,74,,,16,32,26,
Multnomah,Cascadian Terrace,5700 N Kerby Ave,Portland,Guardian Real Estate Services,503-283-3541,102,,86,15,1,,
Multnomah,Cathedral Gardens,8510 N Swift Way,Portland,Cascade Gardens Partners,503-286-8652,98,,,,52,46,
Multnomah,Cedar Place,130 NE Lombard St,Portland,PCRI,503-288-2923,5,,,,5,,
Multnomah,Ceel Ocks,7622 N Glouchester St,Portland,Income Property Management,503-247-7222,4,,,,,4,
Multnomah,Celilo Court,4605 NE 95th Ave,Portland,Home Forward,503-280-3750,28,,,,17,11,
Multnomah,Center Village,5845 NE Hoyt St,Portland,Steadfast Management,503-231-7777,60,,,,32,26,2
Multnomah,Central Chalet Apts,9020 N Central St,Portland,PHC Northwest,503-285-1070,20,,,11,9,,
Multnomah,Charlotte B Rutherford Place,6905 N Interstate,Portland,Central City Concern,503-525-8483,51,,,34,17,,
Multnomah,Chateau Apts,1910 SE Stark St,Portland,Home Forward,503-280-3750,10,,,,10,,
Multnomah,Chaucer Court,1019 SW 10th Ave,Portland,Manor Management,503-224-3559,83,,29,54,,,
Multnomah,Clark Center Annex,1437 SE Martin Luther King Jr Blvd,Portland,Transitions Project,503-280-4700,22,,,,,,
Multnomah,The Clifford,527 SE Morrison St,Portland,Cascade Management Inc.,503-232-5460,90,34,56,,,,
Multnomah,Clinton Ridge Apts,2730 SE 92nd Ave,Portland,Cascadia Behavioral Healthcare,503-963-7767,29,,,29,,,
Multnomah,Collins Circle,1730 SW Jefferson St,Portland,Guardian Real Estate Services,503-525-2324,52,,24,24,4,,
Multnomah,Columbia Knoll,8320 NE Sandy Blvd,Portland,Legacy Senior Living LLC,503-433-3645,362,,,183,143,36,
Multnomah,Columbia View,4629 NE 118th Ave,Portland,Human Solutions,844-233-3197,7,,,,,7,
Multnomah,The Commons,5800 NE Center Commons Wy,Portland,Steadfast Management,503-231-7777,172,,,148,24,,
Multnomah,Converse Court Apts,325 NW 18th Ave,Portland,Circum Pacific Properties,503-241-2748,18,,,18,,,
Multnomah,Cora Park Apts,4207 SE 37th Ave,Portland,Home Forward,503-280-3750,10,,,,6,4,
Multnomah,Country Squire,6724 SE 72nd Ave,Portland,Cascade Management Inc.,503-774-3893,32,,,8,16,8,
Multnomah,Cygnet,14135 SE Division St,Portland,Human Solutions,503-548-0200,20,,,2,5,8,5
Multnomah,D Street Salal Apartments,SE 171st Ave and SE Division,Portland,PHC Northwest,503-261-1266,78,,12,24,42,,
Multnomah,Dahlke Manor,915 NE Schuyler St,Portland,Home Forward,503-280-3750,115,,,115,,,
Multnomah,Dawson Park Apts,101 N Morris St,Portland,Income Property Management,503-287-4742,67,,,59,8,,
Multnomah,Dekum Court,7003 NE 27th Ave,Portland,Home Forward,503-280-3750,40,,,,16,24,
Multnomah,Demar Downs,2700 SE 148th Ave,Portland,Home Forward,503-280-3810,18,,,,18,,
Multnomah,Douglas Meadows,2645 SE 127th Ave,Portland,Human Solutions,844-277-5320,8,,,,,6,2
Multnomah,Dresden Apts,2545 E Burnside,Portland,REACH Community Development Inc.,503-235-3778,30,,11,16,3,,
Multnomah,East County Project,17527 SE Pine St,Portland,Cascade Management Inc.,503-256-0845,7,,,3,4,,
Multnomah,Eastgate Station,100 NE 120th Ave,Portland,Cascade Management Inc.,503-257-0000,61,,,16,8,29,8
Multnomah,Eastport Apts,3709 SE 91st Ave,Portland,ColumbiaCare Services Inc.,541-858-8170,7,,,,7,,
Multnomah,Eastwood Court,18208 SE Yamhill St,Portland,Home Forward,503-280-3750,31,,,,19,12,
Multnomah,El Moro Apts,2016 SE 122nd Ave,Portland,Kathy McIrvin,503-252-3095,17,,,16,1,,
Multnomah,Eliot Square,2417 NE Rodney Ave,Portland,Home Forward,503-280-3750,30,,,,11,15,4
Multnomah,Emerson Corner,5305 NE 11th Ave,Portland,Cascadia Behavioral Healthcare,503-963-7767,5,5,,,,,
Multnomah,Emerson Plaza,5312 NE 13th Ave,Portland,Cascade Management Inc.,503-281-7131,16,,8,8,,,
Multnomah,Emilie House,5520 NE Glisan,Portland,Providence Supportive Housing,503-236-9779,40,,,,,,
Multnomah,Endelea Court,5507 NE 27th Ave,Portland,Sabin Community Development Corp.,503-287-3496,26,,,,13,13,
Multnomah,Erickson-Fritz Apts,9 NW 2nd Ave,Portland,Income Property Management,503-223-6327,62,,39,23,,,
Multnomah,Esperanza Court,3611 SE 28th Ave,Portland,Cascade Management Inc.,503-236-6468,70,,,28,42,,
Multnomah,Estate Building,225 NW Couch St,Portland,Central City Concern,503-525-8483,191,,191,,,,
Multnomah,Estates Plaza,5421 NE 14th Pl,Portland,Cascade Management Inc.,503-281-7131,9,,2,5,2,,
Multnomah,Fairfield Apts,1117 SW Stark St,Portland,Income Property Management,503-224-8036,81,,81,,,,
Multnomah,Family Scattered Site Project,4716 N Mississippi,Portland,PCRI,503-288-2923,30,,,,,16,14
Multnomah,Fanno Creek,4105 SW Beaverton-Hillsdale Hwy,Portland,Cascadia Behavioral Healthcare,503-228-0373,24,,,24,,,
Multnomah,Fenwick Apts,8428 N Fenwick Ave,Portland,Income Property Management,503-335-3330,27,,,8,10,9,
Multnomah,Fern Grove Apts,14232 E Burnside,Portland,PHC Northwest,503-261-1266 x170,33,,,,,33,
Multnomah,Fifth Avenue Place Apts,314 NW 5th Ave,Portland,Pinnacle Realty Management,503-243-3311,70,,50,15,5,,
Multnomah,Fir Acres,19401 SE Yamhill St,Portland,Home Forward,503-280-3750,31,,,,18,13,
Multnomah,Fir Grove Apts,4820 SE 122nd Ave,Portland,REACH Community Development Inc.,503-760-0907,30,,,30,,,
Multnomah,Firland Apts,8012 SE Raymond St,Portland,Cascade Management Inc.,503-761-0016,19,,,2,17,,
Multnomah,Floresta,12608 SE Foster Rd,Portland,Home Forward,503-280-3750,20,,,,8,12,
Multnomah,Floyd Light Apts,1031 SE 106th Ave,Portland,REACH Community Development Inc.,503-688-5378,50,,,27,23,,
Multnomah,Fountain Place,929 SW Salmon St,Portland,Cascade Management Inc.,503-223-9300,70,,52,15,3,,
Multnomah,Fremont Manor,221 NE Fremont St,Portland,Norris & Stevens Inc.,503-287-3704,28,,,18,9,1,
Multnomah,Gallagher Plaza,2140 NW Kearney St,Portland,Home Forward,503-280-3820,85,,,85,,,
Multnomah,Garden Park Estates,3140 SE 136th Ave,Portland,Pacificap Management,503-762-2151,63,,,,62,1,
Multnomah,Garlington Center,3024 NE Martin Luther King Jr Blvd,Portland,Cascadia Behavioral Healthcare,,51,,6,40,5,,
Multnomah,Garlington Plaza,501 NE Albert St,Portland,Cascadia Behavioral Healthcare,503-283-3763,5,5,,,,,
Multnomah,Gateway Park Apts,510 NE 100th Ave,Portland,Income Property Management,503-252-1162,144,,,60,48,36,
Multnomah,Gilman Court,610 NE 99th,Portland,REACH Community Development Inc.,971-277-7196,60,,,60,,,
Multnomah,Gladstone Square,12020 SE Gladstone St,Portland,Quantum Residential,503-760-3010,48,,,,36,12,
Multnomah,Glisan Commons,555 NE 100th Ave,Portland,Human Solutions,844-236-0592,67,,4,63,,,
Multnomah,Glisan Street Project,2375 NW Glisan,Portland,Cascadia Behavioral Healthcare,503-963-7797,5,5,,,,,
Multnomah,Golden West,707 NW Everett,Portland,Central City Concern,503-525-8483,68,,,,,,
Multnomah,Good Shepherd,5717 NE Simpson St,Portland,Good Shepherd Lutheran Home of the West,559-791-2028,5,,5,,,,
Multnomah,Grace Peck Terrace,1839 NE 14th Ave,Portland,Quantum Residential,503-281-7094,95,,,95,,,
Multnomah,Grand Avenue Duplexes,4936 NE 10th Ave,Portland,Infinity Property Management,503-693-6300,3,,,,3,,
Multnomah,Grand Oak,418 SE Grand Ave,Portland,REACH Community Development Inc.,503-235-2941,42,,3,39,,,
Multnomah,Gray's Landing,0650 SW Lowell St,Portland,REACH Community Development Inc.,971-277-7195,42,,,22,20,,
Multnomah,Green Leaf Springs,4545 NE 125th Pl,Portland,Green Leaf Partners,888-846-6130,8,,,8,,,
Multnomah,Green Tree Court,2405 SE 142nd Ave,Portland,Human Solutions,844-218-8956,11,,,,11,,
Multnomah,Greenview Terrace,620 SE 148th Ave,Portland,Cascade Management Inc.,503-254-5826,31,,,20,11,,
Multnomah,Gretchen Kafoury Commons,1240 SW Columbia St,Portland,Cascade Management Inc.,503-226-0600,129,,87,37,5,,
Multnomah,Halsey Terrace,12428 NE Halsey,Portland,Portland Habitation Center,503-261-1266,15,,,,,,
Multnomah,Halsey Street Project,18940 NE Halsey St,Portland,Eastco Diversified Services Inc.,503-666-1016,6,,5,1,,,
Multnomah,Hamilton West Apts,1212 SW Clay St,Portland,Cascade Management Inc.,503-525-0500,152,,129,23,,,
Multnomah,Harmony House,2270 SE 39th Ave,Portland,Cascadia Behavioral Healthcare,503-232-6971,5,5,,,,,
Multnomah,Harold Lee Village,4023 SE 112th Ave,Portland,Home Forward,503-280-3750,10,,,,,10,
Multnomah,Haven House,3423 SE 69th Ave,Portland,Cascade Management Inc.,503-236-6468,3,,,,,3,
Multnomah,Hawthorne East,1420 SE 16th Ave,Portland,Cascade Management Inc.,503-230-0306,71,,,71,,,
Multnomah,Hazel Heights,12621 SE Stark,Portland,Central City Concern,503-525-8483,153,,,,,,
Multnomah,Hazelwood Station,36 NE 147th Ave,Portland,Affinity Property Management,503-257-8400,60,,,18,16,19,7
Multnomah,Helen Swindells Apts,10 NW Broadway,Portland,Income Property Management,503-228-9474,105,105,,,,,
Multnomah,The Henry,309 SW Fourth Ave,Portland,Central City Concern,503-525-8483,153,,,,,,
Multnomah,Hill Park Apts.,110 SW Arthur,Portland,Central City Concern,503-525-8483,39,,14,25,,,
Multnomah,Holgate House,4601 SE Cesar E Chavez Blvd,Portland,Home Forward,503-280-3750,80,,,80,,,
Multnomah,Holgate Plaza,4333 SE 104th Ave,Portland,PHC Northwest,503-760-1998,48,,8,40,,,
Multnomah,Holgate Project,12012 SE Holgate Blvd,Portland,Cascade Management Inc.,503-253-6351,10,,,10,,,
Multnomah,Holladay Court,2310 NE Weidler St,Portland,KBC Management,503-810-9473,28,,12,16,,,
Multnomah,Hollywood East,4400 NE Broadway,Portland,Home Forward,503-280-3770,286,,269,13,4,,
Multnomah,Hopewell Apts,1264 SW Cheltenhem St,Portland,Cascadia Behavioral Healthcare,503-244-6157,12,,,8,4,,
Multnomah,Hotel Alder,415 SW Alder St,Portland,Central City Concern,503-525-8483,99,99,,,,,
Multnomah,Howard House,2644 SE Powell Blvd,Portland,Cascade Management Inc.,503-236-6468,12,,,12,,,
Multnomah,Humboldt Gardens,5033 N Vancouver Ave,Portland,Home Forward,503-280-3850,130,,,62,46,15,7
Multnomah,Hunter's Run,12725 SE Powell Blvd,Portland,Home Forward,503-280-3750,10,,,,,10,
Multnomah,Imperial Arms Apts,1429 SW 14th Ave,Portland,Circum Pacific Properties,503-223-8005,58,,28,20,10,,
Multnomah,Interstate Crossing,6847 N Interstate Ave,Portland,Central City Concern,503-525-8483,12,,,,12,,
Multnomah,Irish Moss,14050 E Burnside St.,Portland,PHC Northwest,503-261-1266,27,,,,,27,
Multnomah,Ivon Court,2629 SE 125th Ave,Portland,Human Solutions,844-277-5320,8,,,,,,
Multnomah,James Hawthorne,1510 SW 13th Ave,Portland,Home Forward,503.280.3750,48,48,,,,,
Multnomah,Jeffrey Apts,1201 SW 11th Ave,Portland,Income Property Management,503-954-2228,80,,50,30,,,
Multnomah,Jim & Salle's Place,7531 SE Steele St,Portland,Cascade Management Inc.,503-761-0016,17,,,5,12,,
Multnomah,Johnson Creek Commons,7940 SE 72nd Ave,Portland,Cascade Management Inc.,503-774-3893,15,,,1,14,,
Multnomah,Kah San Chako Haws,9707 SE Holgate Blvd,Portland,Guardian Real Estate Services,503-943-5849,9,,3,3,3,,
